id,text,date,like_count,rt_count,category,from
1527910643843706880,"@JaneidyEve @TheCryptoDaddi @Block0nex @Jim_Jordan True, owning Twitter probably won’t increase my life expectancy haha",2022-05-21 07:14:19+00:00,10730,847,ReplyTweet,JaneidyEve
1527903150446985216,"RT @jairbolsonaro: -Conversei há pouco com @elonmusk , que visita o Brasil a convite do Ministro @fabiofaria . Entre outros assuntos, trata…",2022-05-21 06:44:32+00:00,0,21023,ReTweet,jairbolsonaro
1527857943340847105,@PPathole @jonfavs Correct,2022-05-21 03:44:54+00:00,6503,291,ReplyTweet,PPathole
1527845820451758080,@JohnnaCrider1 @jonfavs Exactly,2022-05-21 02:56:44+00:00,8723,436,ReplyTweet,JohnnaCrider1
1527843657214218246,"@jonfavs I’ve just switched from moderate D to moderate R, as I think many independent voters have done. 

We will know the magnitude of this trend in November. I think it’s big.",2022-05-21 02:48:08+00:00,43308,7361,ReplyTweet,jonfavs
1527793145097900036,@unusual_whales Their full name is “Business Insider Trading”. They always forget that last word for some reason. 🤔,2022-05-20 23:27:25+00:00,18939,1813,ReplyTweet,unusual_whales
1527790286864367616,@BillyM2k 🤣,2022-05-20 23:16:04+00:00,7341,330,ReplyTweet,BillyM2k
1527782895070367744,@d2dev_ @Andst7 @Twitter They will,2022-05-20 22:46:41+00:00,7817,422,ReplyTweet,d2dev_
1527781808875642881,Accurate https://t.co/s90Corf0v4,2022-05-20 22:42:22+00:00,48233,4064,ReTweetWComment,schrep
1527779155122835462,"@Andst7 Interesting, go on …",2022-05-20 22:31:50+00:00,16446,718,ReplyTweet,andst7
1527778010044186626,@moekid @Chad_Hurley An homage to Catherine the Greatest,2022-05-20 22:27:16+00:00,6991,244,ReplyTweet,moekid
1527775456912900096,@brucefenton Yes,2022-05-20 22:17:08+00:00,8253,324,ReplyTweet,brucefenton
1527774704018280448,"Looking for hardcore streetfighters, not white-shoe lawyers like Perkins or Cooley who thrive on corruption. 

There will be blood.",2022-05-20 22:14:08+00:00,137719,14074,DirectTweet,elonmusk
1527766072925069313,@schrep Good thread,2022-05-20 21:39:50+00:00,6867,283,ReplyTweet,schrep
1527765602978480133,@schrep I ‘member,2022-05-20 21:37:58+00:00,9051,352,ReplyTweet,schrep
1527759407777566720,@TeslaGong @Chad_Hurley Tesla FSD is the best real world AI,2022-05-20 21:13:21+00:00,5939,409,ReplyTweet,TeslaGong
1527758961772007424,Please include links to cases you have tried,2022-05-20 21:11:35+00:00,77841,4663,DirectTweet,elonmusk
1527757119239380993,"@Chad_Hurley 🤣🤣

Hi Chad, long time no see!

Fine, if you touch my wiener, you can have a horse.",2022-05-20 21:04:16+00:00,131536,6702,ReplyTweet,Chad_Hurley
1527749734668050433,"My commitment:

- We will never seek victory in a just case against us, even if we will probably win. 

- We will never surrender/settle an unjust case against us, even if we will probably lose.",2022-05-20 20:34:55+00:00,97559,8351,DirectTweet,elonmusk
1527748229470646272,"Tesla is building a hardcore litigation department where we directly initiate &amp; execute lawsuits. The team will report directly to me. 

Please send 3 to 5 bullet points describing evidence of exceptional ability.

justice@tesla.com",2022-05-20 20:28:56+00:00,219045,23080,DirectTweet,elonmusk
1527748229470646272,"Tesla is building a hardcore litigation department where we directly initiate &amp; execute lawsuits. The team will report directly to me. 

Please send 3 to 5 bullet points describing evidence of exceptional ability.

justice@tesla.com",2022-05-20 20:28:56+00:00,219047,23080,DirectTweet,elonmusk
1527742530925764608,@bpcostello @truth_tesla @veespike @HillaryClinton @Twitter !!,2022-05-20 20:06:18+00:00,4998,531,ReplyTweet,bpcostello
1527741709467131905,"@truth_tesla @veespike @HillaryClinton @Twitter Whether other senior campaign managers were aware or not is a separate question.

What is *not* in question is that Sussmann charged the Clinton Campaign for his Russia hoax meeting with the FBI.

Source document:
https://t.co/61C8L9isIU",2022-05-20 20:03:02+00:00,5878,1563,ReplyTweet,truth_tesla
1527736730178158597,@Shem_Infinite I only heard about it last month and was blown away,2022-05-20 19:43:15+00:00,39267,4381,ReplyTweet,Shem_Infinite
1527733001584623618,Sus man,2022-05-20 19:28:26+00:00,253838,21295,DirectTweet,Shem_Infinite
1527732563569168385,@TheCryptoDaddi @Block0nex @Jim_Jordan I am indeed out for blood,2022-05-20 19:26:41+00:00,41020,5652,ReplyTweet,TheCryptoDaddi
1527732218138972161,"@truth_tesla @veespike @HillaryClinton @Twitter ??

Sussmann himself admitted billing Clinton Campaign to pay for him to present Russia hoax to FBI! This is not even questioned by the defense.

Btw, I donated to &amp; voted for Hillary, so am doubly pissed off about those funds being used for lying.

https://t.co/PtFgYzpXQN",2022-05-20 19:25:19+00:00,14923,3948,ReplyTweet,truth_tesla
1527724072054018049,@WhatsupFranks @veespike @HillaryClinton @Twitter Doesn’t exactly scream “trustworthy”,2022-05-20 18:52:57+00:00,5573,416,ReplyTweet,WhatsupFranks
1527722122101108737,"@veespike @HillaryClinton @Twitter .@paraga and @vijaya, what say you?",2022-05-20 18:45:12+00:00,15914,2500,DirectTweet,elonmusk
1527720691264520192,@veespike @HillaryClinton @Twitter You are absolutely correct. That tweet is a Clinton campaign hoax for which their campaign lawyer is undergoing a criminal trial. https://t.co/avtjEdthmA,2022-05-20 18:39:31+00:00,37825,9803,ReplyTweet,veespike
1527719915666526208,"@Jim_Jordan All true. 

Bet most people still don’t know that a Clinton campaign lawyer, using campaign funds, created an elaborate hoax about Trump and Russia. 

Makes you wonder what else is fake. 

 https://t.co/avtjEdthmA",2022-05-20 18:36:26+00:00,93390,29590,ReplyTweet,Jim_Jordan
1527714817267621892,"@GerberKawasaki Their implied full name is Business Insider Trading! They just deleted the last word for being too obvious, but it’s true.",2022-05-20 18:16:10+00:00,7902,731,ReplyTweet,GerberKawasaki
1527708901600157696,"Worth watching this interview with @theallinpod. The May 16 date is important.
https://t.co/hFdBLFxGXY",2022-05-20 17:52:40+00:00,52818,6423,DirectTweet,GerberKawasaki
1527653895077449728,@fabiofaria Thanks for having me!,2022-05-20 14:14:05+00:00,14505,1006,ReplyTweet,fabiofaria
1527645516258955266,"Super excited to be in Brazil for launch of Starlink for 19,000 unconnected schools in rural areas &amp; environmental monitoring of Amazon! 🇧🇷 🌳 🛰 ♥️",2022-05-20 13:40:48+00:00,597695,54698,DirectTweet,fabiofaria
1527634688822476801,@teslaownersSV @JohnnaCrider1 @TaraBull808 “hit piece”. Edit buttonnnnn!,2022-05-20 12:57:46+00:00,10238,596,DirectTweet,elonmusk
1527633967515435009,@ICannot_Enough !!,2022-05-20 12:54:54+00:00,12591,888,ReplyTweet,ICannot_Enough
1527631187635687425,"@jonfavs Hi Jon! You’re a good dude, but obv die-hard Dem, so have to support the party, but this Adminstration has done everything it can to sideline &amp; ignore Tesla, even though we have made twice as many EVs as rest of US industry combined.",2022-05-20 12:43:51+00:00,24013,2141,ReplyTweet,jonfavs
1527629698267615232,"@catturd2 They began brewing attacks of all kinds as soon as the Twitter acquisition was announced.

In my 30 year career, including the entire MeToo era, there’s nothing to report, but, as soon as I say I intend to restore free speech to Twitter &amp; vote Republican, suddenly there is …",2022-05-20 12:37:56+00:00,106431,19853,ReplyTweet,catturd2
1527526389569708032,@jrdavidmitchell True (sigh),2022-05-20 05:47:25+00:00,8578,381,ReplyTweet,jrdavidmitchell
1527526389569708032,@jrdavidmitchell True (sigh),2022-05-20 05:47:25+00:00,8579,381,ReplyTweet,jrdavidmitchell
1527525498460508160,"Finally, we get to use Elongate as scandal name. It’s kinda perfect. 🤣 https://t.co/qSNH7lsn72",2022-05-20 05:43:53+00:00,286165,26826,ReTweetWComment,elonmusk
1527519328245059592,"@teslaownersSV @JohnnaCrider1 @TaraBull808 No, it was clear that their only goal was a hit price to interfere with the Twitter acquisition. The story was written before they even talked to me.",2022-05-20 05:19:22+00:00,14224,1282,ReplyTweet,teslaownersSV
1527518555641618433,"@JohnnaCrider1 @TaraBull808 Exactly. Moreover, the “friend” in question who gave the interview to BI, is a far left activist/actress in LA with a major political axe to grind.",2022-05-20 05:16:18+00:00,12492,1240,ReplyTweet,JohnnaCrider1
1527505449905528846,"@TaraBull808 But I have a challenge to this liar who claims their friend saw me “exposed” – describe just one thing, anything at all (scars, tattoos, …) that isn’t known by the public. She won’t be able to do so, because it never happened.",2022-05-20 04:24:13+00:00,24559,3304,DirectTweet,elonmusk
1527496917579612161,"@TaraBull808 And, for the record, those wild accusations are utterly untrue",2022-05-20 03:50:19+00:00,22470,2303,DirectTweet,elonmusk
1527491436005957633,The attacks against me should be viewed through a political lens – this is their standard (despicable) playbook – but nothing will deter me from fighting for a good future and your right to free speech,2022-05-20 03:28:32+00:00,726717,81804,DirectTweet,elonmusk
1527488159898079232,@TaraBull808 Exactly,2022-05-20 03:15:31+00:00,82086,3254,ReplyTweet,TaraBull808
1527426854164086800,@MrStevenSteele 🤣💯,2022-05-19 23:11:54+00:00,11247,388,ReplyTweet,MrStevenSteele
1527426618813300742,@EvaFoxU I’m trying! Nice meme.,2022-05-19 23:10:58+00:00,7712,423,ReplyTweet,EvaFoxU
1527418023069503511,"To be clear, I’m spending &lt;5% (but actually) of my time on the Twitter acquisition. It ain’t rocket science!

Yesterday was Giga Texas, today is Starbase. Tesla is on my mind 24/7.

So may seem like below, but not true. https://t.co/CXfWiLD2f8",2022-05-19 22:36:49+00:00,253767,18084,DirectTweet,EvaFoxU
1527415552435703823,@WholeMarsBlog Big update,2022-05-19 22:27:00+00:00,15552,728,ReplyTweet,WholeMarsBlog
1527414199260958723,@WholeMarsBlog Yup,2022-05-19 22:21:37+00:00,8912,401,ReplyTweet,WholeMarsBlog
1527397566727561217,@historydefined I think I saw that boss in Elden Ring,2022-05-19 21:15:32+00:00,43198,1341,ReplyTweet,historydefined
1527397380001234944,https://t.co/UZKs5s6BZJ,2022-05-19 21:14:47+00:00,292770,21843,DirectTweet,historydefined
1527356085090545664,"@Astro_Angry Unless it is stopped, the woke mind virus will destroy civilization and humanity will never reached Mars",2022-05-19 18:30:42+00:00,50899,8733,ReplyTweet,Astro_Angry
1527350720017551368,RT @Liv_Boeree: Daily reminder that your brain on Twitter is being hijacked by an algorithm designed to do one thing: maximise engagement.…,2022-05-19 18:09:23+00:00,0,10191,ReTweet,Liv_Boeree
1527347447822815232,https://t.co/fdy0nedGMs,2022-05-19 17:56:22+00:00,263361,28360,DirectTweet,Liv_Boeree
1527344969471520768,https://t.co/4W8COjWv16,2022-05-19 17:46:32+00:00,361393,29567,DirectTweet,Liv_Boeree
1527343513867735042,Wise words https://t.co/NTGIukXPgM,2022-05-19 17:40:45+00:00,77963,7810,ReTweetWComment,BillyM2k
1527343513867735042,Wise words https://t.co/NTGIukXPgM,2022-05-19 17:40:45+00:00,77963,7810,ReTweetWComment,BillyM2k
1527341913736564755,"Good night, sweet maestro, and flights of angels sing thee to thy rest https://t.co/sqiY8iHS41",2022-05-19 17:34:23+00:00,77664,6461,DirectTweet,BillyM2k
1527341716512002065,@nichegamer A true genius,2022-05-19 17:33:36+00:00,10476,392,ReplyTweet,nichegamer
1527336918244941838,@ArtLightstone It’s true haha,2022-05-19 17:14:32+00:00,4364,121,ReplyTweet,ArtLightstone
1527319216105619458,@El__Bohemio Indeed,2022-05-19 16:04:11+00:00,7133,228,ReplyTweet,El__Bohemio
1527319036966899718,@GailAlfarATX I suggest no parties and just direct voting by the people of concise laws that everyone can understand,2022-05-19 16:03:29+00:00,6879,697,ReplyTweet,GailAlfarATX
1527317718931677186,"This is what most people in America want, but unfortunately it’s not realistic. 

Generally, the party with less power (currently Republicans at national level) moves more toward center to win moderate votes, so control of House/Senate/President goes back &amp; forth over time.",2022-05-19 15:58:15+00:00,76780,4524,DirectTweet,elonmusk
1527316499513622533,@harsimranbansal For sure,2022-05-19 15:53:24+00:00,5974,142,ReplyTweet,harsimranbansal
1527316140602494976,"@WholeMarsBlog This is a big one! Expect some two steps forward, one step back situations. These will be great ironed in point releases, hence ~10.12.2 or 10.13 for wider beta release.",2022-05-19 15:51:58+00:00,8387,513,ReplyTweet,WholeMarsBlog
1527315290132185088,A party more moderate on all issues than either Reps or Dems would be ideal,2022-05-19 15:48:35+00:00,244151,17105,DirectTweet,WholeMarsBlog
1527300269100662785,"@redletterdave I was (obv) joking at the time, but fate loves irony!",2022-05-19 14:48:54+00:00,6381,411,ReplyTweet,redletterdave
1527297765599981574,"Judging by the relentless hatestream from the far left, this tweet was spot on",2022-05-19 14:38:57+00:00,221798,15620,DirectTweet,elonmusk
1527185313919127553,https://t.co/E1IacL9wfN,2022-05-19 07:12:07+00:00,118515,7191,DirectTweet,elonmusk
1527183314871885830,@paulg @thehowie Yale gets🥇in wacktivist olympics,2022-05-19 07:04:10+00:00,12198,935,ReplyTweet,paulg
1527179489905717250,@PPathole Yup,2022-05-19 06:48:58+00:00,18097,582,ReplyTweet,PPathole
1527156117553483783,What I love most about wacktivists is their incredible sense of humor 👼,2022-05-19 05:16:06+00:00,229606,14801,DirectTweet,PPathole
1527155479864123394,@BillyM2k @LucrativeLuApe 🍿🧂😎,2022-05-19 05:13:34+00:00,10880,683,ReplyTweet,BillyM2k
1527152372413251584,A clear case of wacktivism,2022-05-19 05:01:13+00:00,77682,3644,DirectTweet,elonmusk
1527146826784296962,Yup https://t.co/0cJUKv9hWl,2022-05-19 04:39:11+00:00,79596,4542,ReTweetWComment,CathieDWood
1527093893854003200,"RT @Tesla: Select Supercharger stations now open to non-Tesla EVs in Belgium 🇧🇪, the UK 🇬🇧, Austria 🇦🇹, Spain 🇪🇸 and Sweden 🇸🇪",2022-05-19 01:08:50+00:00,0,2686,ReTweet,Tesla
1527093893854003200,"RT @Tesla: Select Supercharger stations now open to non-Tesla EVs in Belgium 🇧🇪, the UK 🇬🇧, Austria 🇦🇹, Spain 🇪🇸 and Sweden 🇸🇪",2022-05-19 01:08:50+00:00,0,2686,ReTweet,Tesla
1527093444899905536,Another batch of Starlinks reach orbit https://t.co/scNaZPZBux,2022-05-19 01:07:03+00:00,109455,7307,ReTweetWComment,SpaceX
1527092956477509634,😛 🍿,2022-05-19 01:05:07+00:00,348494,21515,DirectTweet,SpaceX
1527011081960431617,@waitbutwhy 💯,2022-05-18 19:39:47+00:00,12160,475,ReplyTweet,waitbutwhy
1526997132858822658,"In the past I voted Democrat, because they were (mostly) the kindness party.

But they have become the party of division &amp; hate, so I can no longer support them and will vote Republican.

Now, watch their dirty tricks campaign against me unfold … 🍿",2022-05-18 18:44:21+00:00,838420,123107,DirectTweet,waitbutwhy
1526983579707875329,@BillyM2k Pretty much. The dirty tricks attacks will be next-level.,2022-05-18 17:50:30+00:00,31786,2018,ReplyTweet,BillyM2k
1526975113597489154,"@thehowie I’m not surprised at all. That was to inoculate the public. As a prominent vaccine advocate, you should understand that.

Yale is the epicenter of the woke mind virus attempting to destroy civilization.",2022-05-18 17:16:51+00:00,81288,10164,ReplyTweet,thehowie
1526961753619369987,Despite Tesla doing more for the environment than any company ever! https://t.co/ImxrhnRepj,2022-05-18 16:23:46+00:00,242695,29307,DirectTweet,thehowie
1526961470562508802,Political attacks on me will escalate dramatically in coming months,2022-05-18 16:22:38+00:00,647267,55329,DirectTweet,thehowie
1526961235979386882,@EvaFoxU @SPGlobalRatings Yes,2022-05-18 16:21:42+00:00,3999,165,ReplyTweet,EvaFoxU
1526960512231153664,.@SPGlobalRatings has lost their integrity,2022-05-18 16:18:50+00:00,103714,7450,DirectTweet,elonmusk
1526959825501962240,@PPathole Exactly,2022-05-18 16:16:06+00:00,23667,822,ReplyTweet,PPathole
1526959328795697154,@facts_tesla @AssaadRazzouk @zshahan3 @JohnnaCrider1 @EvaFoxU Insane,2022-05-18 16:14:08+00:00,16614,734,ReplyTweet,facts_tesla
1526958110023245829,"Exxon is rated top ten best in world for environment, social &amp; governance (ESG) by S&amp;P 500, while Tesla didn’t make the list!

ESG is a scam. It has been weaponized by phony social justice warriors.",2022-05-18 16:09:17+00:00,308639,43049,DirectTweet,facts_tesla
1526957672200908801,"@EricBalchunas ESG is an outrageous scam! 

Shame on @SPGlobal",2022-05-18 16:07:33+00:00,11640,1254,ReplyTweet,EricBalchunas
1526844011746582529,Even applied 2 urslf,2022-05-18 08:35:54+00:00,74970,2934,DirectTweet,elonmusk
1526835000259117056,@garyblack00 Or 14 times higher than Twitter’s 5% in my case 🤨,2022-05-18 08:00:05+00:00,12646,889,DirectTweet,elonmusk
1526834598935949312,@garyblack00 So … [checks calculator] … that would be like 10 times more than 5%,2022-05-18 07:58:30+00:00,30537,2995,DirectTweet,elonmusk
1526830868345634817,@garyblack00 Interesting,2022-05-18 07:43:40+00:00,10579,679,ReplyTweet,garyblack00
1526826901838483456,@business https://t.co/qup2NUiOM1,2022-05-18 07:27:55+00:00,9577,661,ReplyTweet,business
1526826901838483456,@business https://t.co/qup2NUiOM1,2022-05-18 07:27:55+00:00,9577,661,ReplyTweet,business
1526823877724217348,bullsh*t baffles brains,2022-05-18 07:15:54+00:00,228311,17386,DirectTweet,business
1526817827763666945,"RT @ICannot_Enough: Fresh @elonmusk interview, courtesy @theallinpod :
https://t.co/WmIbsqxuVY",2022-05-18 06:51:51+00:00,0,1848,ReTweet,ICannot_Enough
1526813672382861313,@heydave7 Yes,2022-05-18 06:35:20+00:00,8570,444,ReplyTweet,heydave7
1526813371030446082,"@MmeAlexandraS @MoodysInvSvc @SPGlobalRatings @ICannot_Enough @RonMadison11 @garyblack00 Tesla doesn’t need debt, so the rating doesn’t impact us, but it is silly",2022-05-18 06:34:09+00:00,15858,864,ReplyTweet,MmeAlexandraS
1526724641976352769,@bennyjohnson Twitter exec trashing free speech &amp; mocking people with Asperger’s …,2022-05-18 00:41:34+00:00,125762,22741,ReplyTweet,bennyjohnson
1526720878276403200,@bennyjohnson @Twitter 😔,2022-05-18 00:26:37+00:00,85272,5292,ReplyTweet,bennyjohnson
1526686487202254848,"@intelligent_eat Yes, the purpose of AI Day is to convince great AI/software/chip talent to join Tesla",2022-05-17 22:09:57+00:00,7964,516,ReplyTweet,intelligent_eat
1526685434910212102,Tesla AI Day #2 on Aug 19. So many cool updates!,2022-05-17 22:05:46+00:00,140854,9108,DirectTweet,intelligent_eat
1526636363906437120,@bennyjohnson Is this legit?,2022-05-17 18:50:47+00:00,117842,7978,ReplyTweet,bennyjohnson
1526602003362750466,"@EvaFoxU Hello @SECGov, anyone home?",2022-05-17 16:34:15+00:00,19011,2472,ReplyTweet,EvaFoxU
1526598807722549248,"Twitter claims that &gt;95% of daily active users are real, unique humans. Does anyone have that experience?",2022-05-17 16:21:33+00:00,107950,13698,DirectTweet,EvaFoxU
1526597232107081728,@cb_doge The audience laughter says it all,2022-05-17 16:15:17+00:00,56175,2515,ReplyTweet,cb_doge
1526581793893277697,@johnrich Absolutely,2022-05-17 15:13:56+00:00,21377,1920,ReplyTweet,johnrich
1526469394775216128,@PPathole @Teslarati Exactly,2022-05-17 07:47:18+00:00,7972,465,ReplyTweet,PPathole
1526466638303969280,@occupymars42069 @paraga Interesting,2022-05-17 07:36:21+00:00,4413,220,ReplyTweet,occupymars42069
1526466413824720896,@Andst7 @paraga Seems like Twitter should welcome external validation if their claims are true,2022-05-17 07:35:28+00:00,18729,2081,ReplyTweet,andst7
1526465624326782976,"@Teslarati 20% fake/spam accounts, while 4 times what Twitter claims, could be *much* higher.

My offer was based on Twitter’s SEC filings being accurate.

Yesterday, Twitter’s CEO publicly refused to show proof of &lt;5%.

This deal cannot move forward until he does.",2022-05-17 07:32:19+00:00,107545,14857,ReplyTweet,Teslarati
1526456556539322368,"@paul_griffiths This transcription isn’t precise, but gets the gist of it",2022-05-17 06:56:17+00:00,16079,642,ReplyTweet,paul_griffiths
1526348250290216969,@BillyM2k 🤣,2022-05-16 23:45:55+00:00,10982,475,ReplyTweet,BillyM2k
1526348250290216969,@BillyM2k 🤣,2022-05-16 23:45:55+00:00,10982,475,ReplyTweet,BillyM2k
1526347774983393282,@BillyM2k @jarokrolewski 💯,2022-05-16 23:44:02+00:00,6511,263,ReplyTweet,BillyM2k
1526343269709402113,@jarokrolewski Just a scratch really,2022-05-16 23:26:08+00:00,41774,971,ReplyTweet,jarokrolewski
1526324906832568325,@slashdot !,2022-05-16 22:13:10+00:00,8935,408,ReplyTweet,slashdot
1526298156501241857,@S0meW0rri3s @BillyM2k @paraga @Dilbert_Daily 🤣,2022-05-16 20:26:52+00:00,2985,115,ReplyTweet,S0meW0rri3s
1526263356088274944,@Andst7 @paraga 👍,2022-05-16 18:08:35+00:00,7577,370,ReplyTweet,Andst7
1526250477456965634,@paraga So how do advertisers know what they’re getting for their money? This is fundamental to the financial health of Twitter.,2022-05-16 17:17:24+00:00,37237,3686,DirectTweet,elonmusk
1526246899606601730,@paraga 💩,2022-05-16 17:03:11+00:00,55952,6559,ReplyTweet,paraga
1526246627685572610,@paraga Have you tried just calling them?,2022-05-16 17:02:06+00:00,16244,1250,ReplyTweet,paraga
1526227844078215170,@BillyM2k Billy is the best,2022-05-16 15:47:28+00:00,11527,784,ReplyTweet,BillyM2k
1526222775555436545,@alanagoodman I wonder who funds them,2022-05-16 15:27:20+00:00,45248,3225,ReplyTweet,alanagoodman
1526219375514091520,"@SPKolten @heyitsyashu I don’t have much choice. Provided they don’t explicitly say that I endorse something, there is no legal recourse.",2022-05-16 15:13:49+00:00,4374,205,ReplyTweet,SPKolten
1526218871811760129,@jokowi It was an honor to meet at Starbase and discuss exciting future projects!,2022-05-16 15:11:49+00:00,31062,2782,ReplyTweet,jokowi
1526217516292489216,@heyitsyashu I hope it’s a good product!,2022-05-16 15:06:26+00:00,15458,396,ReplyTweet,heyitsyashu
1525988228041416706,"@historydefined Tragically, it wasn’t even oil from a snake!",2022-05-15 23:55:19+00:00,14526,654,ReplyTweet,historydefined
1525917120680316928,@verge 🔥,2022-05-15 19:12:46+00:00,21973,610,ReplyTweet,verge
1525875940248764416,@TomFitton @netflix @Twitter @WSJ Good move by @netflix,2022-05-15 16:29:08+00:00,104529,4936,ReplyTweet,TomFitton
1525875564032270336,"@teslaownersSV No, I interact with interesting comments that I see too, even if made by people I don’t follow",2022-05-15 16:27:38+00:00,9736,597,ReplyTweet,teslaownersSV
1525756445798674432,@BillyM2k I’m a bot &amp; so’s my wife,2022-05-15 08:34:18+00:00,98899,3613,ReplyTweet,BillyM2k
1525743972051738627,"@ZacksJerryRig Wow, you must be Sherlock f* Holmes.

I’m joking.",2022-05-15 07:44:44+00:00,17741,556,ReplyTweet,ZacksJerryRig
1525743972051738627,"@ZacksJerryRig Wow, you must be Sherlock f* Holmes.

I’m joking.",2022-05-15 07:44:44+00:00,17741,556,ReplyTweet,ZacksJerryRig
1525740958112964608,"@reckless Tried TikTok, but it’s not winding my ⏰",2022-05-15 07:32:45+00:00,12969,538,ReplyTweet,reckless
1525739780323016704,Not to mention potential bugs in the code. Open source is the way to go to solve both trust and efficacy.,2022-05-15 07:28:05+00:00,130328,9139,DirectTweet,elonmusk
1525738556102164480,"I’m not suggesting malice in the algorithm, but rather that it’s trying to guess what you might want to read and, in doing so, inadvertently manipulate/amplify your viewpoints without you realizing this is happening",2022-05-15 07:23:13+00:00,157162,12618,DirectTweet,elonmusk
1525735249224863744,@StrivenB @BLKMDL3 @PPathole That’s a deep cut (sigh),2022-05-15 07:10:04+00:00,3341,117,ReplyTweet,StrivenB
1525728925577519105,"@MODL3PILOT @coffeetabletsla @PPathole @Twitter Yes, that would have a big impact!",2022-05-15 06:44:57+00:00,3959,175,ReplyTweet,MODL3PILOT
1525728148079378432,"@coffeetabletsla @PPathole @Twitter With usernames like that, the bots aren’t even trying hard!",2022-05-15 06:41:51+00:00,3543,210,ReplyTweet,coffeetabletsla
1525727450872926209,"@BLKMDL3 @PPathole There is some chance it might be over 90% of daily active users, which is the metric that matters to advertisers.

Very odd that the most popular tweets of all time were only liked by ~2% of daily active users.",2022-05-15 06:39:05+00:00,4128,476,ReplyTweet,BLKMDL3
1525723506805288962,@PPathole Exactly. I have yet to see *any* analysis that has fake/spam/duplicates at &lt;5%.,2022-05-15 06:23:25+00:00,6139,438,ReplyTweet,PPathole
1525701669119459328,@mtaibbi Shame on @WSJ for shoddy reporting!,2022-05-15 04:56:38+00:00,6631,428,ReplyTweet,mtaibbi
1525699590544056331,@SnoopDogg 🔥🔥,2022-05-15 04:48:23+00:00,77326,1957,ReplyTweet,SnoopDogg
1525664924432846848,"Iconic
laconic
!platonic",2022-05-15 02:30:38+00:00,152432,8581,DirectTweet,SnoopDogg
1525651362146619392,"RT @SpaceX: Back-to-back Falcon 9 launches of Starlink within 24 hours, completing SpaceX's 19th and 20th launches of the year https://t.co…",2022-05-15 01:36:44+00:00,0,4883,ReTweet,SpaceX
1525650872763555847,Incredible art,2022-05-15 01:34:47+00:00,53306,1432,DirectTweet,elonmusk
1525650288560029702,Great shoes,2022-05-15 01:32:28+00:00,64835,1789,DirectTweet,elonmusk
1525638419958972419,Borderline too sexy https://t.co/2ShbhQKilz,2022-05-15 00:45:18+00:00,198660,11743,DirectTweet,elonmusk
1525632639151099906,"Sooo tasty at first, but then no more golden eggs …",2022-05-15 00:22:20+00:00,77168,3886,DirectTweet,elonmusk
1525631880279822337,The Golden State is cooking its golden geese,2022-05-15 00:19:19+00:00,159255,10117,DirectTweet,elonmusk
1525629972718702593,@mtaibbi 🧐,2022-05-15 00:11:44+00:00,5016,207,ReplyTweet,mtaibbi
1525629310366793728,@F9Block5 Yes,2022-05-15 00:09:07+00:00,2468,75,ReplyTweet,F9Block5
1525629310366793728,@F9Block5 Yes,2022-05-15 00:09:07+00:00,2468,75,ReplyTweet,F9Block5
1525625936007372802,The Lawyers Who Ate California https://t.co/i4PCxc5RBH,2022-05-14 23:55:42+00:00,49817,5352,DirectTweet,F9Block5
1525616509325922305,@nichegamer Just another day in Elden Ring!,2022-05-14 23:18:15+00:00,9981,358,ReplyTweet,nichegamer
1525615849167589380,"@PPathole @Twitter Twitter legal just called to complain that I violated their NDA by revealing the bot check sample size is 100!

This actually happened.",2022-05-14 23:15:37+00:00,41164,6846,DirectTweet,elonmusk
1525614005045313536,(This message brought to you by the Illuminaughty),2022-05-14 23:08:17+00:00,200911,13048,DirectTweet,elonmusk
1525612988115320838,"Very important to fix your Twitter feed:

1. Tap home button.
2. Tap stars on upper right of screen.
3. Select “Latest tweets”.

You are being manipulated by the algorithm in ways you don’t realize.

Easy to switch back &amp; forth to see the difference.",2022-05-14 23:04:15+00:00,546253,95234,DirectTweet,elonmusk
1525580131246321664,@TimRunsHisMouth 🤣🎯,2022-05-14 20:53:41+00:00,20318,766,ReplyTweet,TimRunsHisMouth
1525579400011345920,RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/fgAWgGRcyu,2022-05-14 20:50:47+00:00,0,4426,ReTweet,SpaceX
1525550841112850433,"@DBurkland Team is working the weekend to get 10.12 in limited release tomorrow. Then we evaluate, do a point update, and broaden the release. 10.12.2 is probably where we can expand to a safety score of 95+.",2022-05-14 18:57:18+00:00,8504,545,ReplyTweet,DBurkland
1525550091586506752,"At least, that’s what the lib hivemind thinks haha",2022-05-14 18:54:19+00:00,127549,5988,DirectTweet,elonmusk
1525549535786717184,Whoever thought owning the libs would be cheap never tried to acquire a social media company!,2022-05-14 18:52:07+00:00,394699,31754,DirectTweet,elonmusk
1525305145239781377,The bots are angry at being counted 🤣,2022-05-14 02:41:00+00:00,824636,57697,DirectTweet,elonmusk
1525304736538312707,"@PPathole @Twitter Any sensible random sampling process is fine. If many people independently get similar results for % of fake/spam/duplicate accounts, that will be telling.

I picked 100 as the sample size number, because that is what Twitter uses to calculate &lt;5% fake/spam/duplicate.",2022-05-14 02:39:22+00:00,13999,1356,ReplyTweet,PPathole
